npn,municipio,direccion,ficha
050880100090100210005000000000,BELLO,NULL,NULL
050880100090100210003000000000,BELLO,NULL,NULL
050880100090400040001000000000,BELLO,NULL,NULL
050880100090100200029902210494,BELLO,AV 26 N 52-140 PA 02130,1512241
050880100090200080003701000803,BELLO,NULL,NULL
050880100090200140017000000000,BELLO,NULL,NULL
050880100090100010004901010003,BELLO,NULL,NULL
050880100090100040015901010002,BELLO,NULL,NULL
050880100090100050007901010002,BELLO,NULL,NULL
050880100090100070005901010002,BELLO,NULL,NULL
050880100090100070005901010003,BELLO,NULL,NULL
050880100090100080006901010002,BELLO,NULL,NULL
050880100090100090006901010001,BELLO,NULL,NULL
050880100090100160001901010003,BELLO,NULL,NULL
050880100090300020003901010002,BELLO,NULL,NULL
050880100090300010005901010004,BELLO,NULL,NULL
050880100090300100001901010004,BELLO,NULL,NULL
050880100090300100008901010003,BELLO,NULL,NULL
050880100090300090004901010004,BELLO,NULL,NULL
050880100090300080002901010001,BELLO,NULL,NULL
050880100090300080008901010001,BELLO,NULL,NULL
050880100090200080002701000042,BELLO,NULL,NULL
050880100090200080002701000181,BELLO,NULL,NULL
050880100090200080002701000215,BELLO,NULL,NULL
050880100090200080002702000243,BELLO,NULL,NULL
050880100090200080003701000004,BELLO,NULL,NULL
050880100090200080003701000372,BELLO,NULL,NULL
050880100090200080003701000428,BELLO,NULL,NULL
050880100090200080003701000623,BELLO,NULL,NULL
050880100090200130056200001001,BELLO,NULL,NULL
050880100090400010003000000000,BELLO,NULL,NULL
050880100090200080003701000628,BELLO,NULL,NULL
050880100090200080002702000195,BELLO,NULL,NULL
050880100090200080003701000031,BELLO,NULL,NULL
050880100090200080009701001046,BELLO,NULL,NULL
050880100090300080007901010002,BELLO,AV 19C N 57C-60 MZ 5,3240947
050880100090200080006701000311,BELLO,NULL,NULL
050880100090200090003701000489,BELLO,NULL,NULL
050880100090200090004705000331,BELLO,NULL,NULL
050880100090200090004705000448,BELLO,NULL,NULL
050880100090300110010000000000,BELLO,NULL,NULL
050880100090200130081903030027,BELLO,NULL,NULL
050880100090200130081903060064,BELLO,AV 14 N 53-30 TO 2 AP 620 PI 6,400004286
050880100110500310001200001057,BELLO,CL 32D N 43C-40 PI 2,12104466
050880100090200120059000000000,BELLO,NULL,NULL
050880100090100200029904210108,BELLO,AV 26 N 52-140 AP 2124 PI 21,400092844
050880100090100200011904050203,BELLO,NULL,NULL
050880100090100130008901010003,BELLO,NULL,NULL
050880100090100200029904110221,BELLO,NULL,NULL
050880100090100200029904310331,BELLO,NULL,NULL
050880100090100210007901170007,BELLO,NULL,NULL
050880100090300110025901010081,BELLO,NULL,NULL
050880100090100210007902060007,BELLO,NULL,NULL
050880100090100210007902180008,BELLO,NULL,NULL
050880100090100210007902230002,BELLO,NULL,NULL
050880100090100210007902240007,BELLO,NULL,NULL
050880100090100210007903050039,BELLO,NULL,NULL
050880100090300110052901100002,BELLO,NULL,NULL
050880100090300110052901130009,BELLO,NULL,NULL
050880100090300110052901160005,BELLO,NULL,NULL
050880100090300110056901020243,BELLO,NULL,NULL
050880100090100200029903020464,BELLO,AV 26 N 52-140 PA 02029 PI 2,400033352
050880100090100200029903120110,BELLO,AV 26 N 52-140 AP 2214 PI 22,400032998
050880100090300110054903220008,BELLO,NULL,NULL
050880100090300110056901090913,BELLO,NULL,NULL
050880100090100200011904020367,BELLO,NULL,NULL
050880100090100200011904020437,BELLO,NULL,NULL
050880100090100200011904060579,BELLO,AV 26 N 52-200 SO6 CU 1,5593292
050880100090100200011904010454,BELLO,NULL,NULL
050880100090100200025900000000,BELLO,NULL,NULL
050880100090100200011904060555,BELLO,NULL,NULL
050880100090100200011904110599,BELLO,NULL,NULL
050880100090100200025901290426,BELLO,NULL,NULL
050880100090100200011905251148,BELLO,NULL,NULL
050880100090100200011901010333,BELLO,NULL,NULL
050880100090100200011901010420,BELLO,NULL,NULL
05088010009010021P007902280005,BELLO,NULL,NULL
0508801000902001400299P1010101,BELLO,NULL,NULL
05088010009030009P011200000000,BELLO,NULL,NULL
050880100090100200011901043157,BELLO,NULL,NULL
050880100090100050001901010002,BELLO,NULL,NULL
050880100090100200011901060027,BELLO,NULL,NULL
050880100090200080005701000102,BELLO,NULL,NULL
050880100090100200011901140032,BELLO,NULL,NULL
050880100090100200011901043129,BELLO,NULL,NULL
050880100090100080005901010003,BELLO,DG 57 N 21-74 AP 201 PI 2,3240135
050880100090100200015903031057,BELLO,NULL,NULL
050880100090100200015903041072,BELLO,NULL,NULL
050880100090100200011902160124,BELLO,NULL,NULL
050880100090100200011903050416,BELLO,NULL,NULL
050880100090100200011903050420,BELLO,NULL,NULL
050880100090100200011903050430,BELLO,NULL,NULL
050880100090100200011903050446,BELLO,NULL,NULL
050880100090100200015903011272,BELLO,NULL,NULL
050880100090300110025907010052,BELLO,NULL,NULL
050880100090300110025902050112,BELLO,NULL,NULL
050880100090300110025904070176,BELLO,NULL,NULL
050880100090100200015902050604,BELLO,NULL,NULL
050880100090100200015901010003,BELLO,NULL,NULL
050880100090100200015902010388,BELLO,NULL,NULL
050880100090100200015901140290,BELLO,NULL,NULL
050880100090100200015901200342,BELLO,NULL,NULL
050880100090100200015902020432,BELLO,NULL,NULL
050880100090100200015902020440,BELLO,NULL,NULL
050880100090100110005901010003,BELLO,NULL,NULL
050880100090100150004901010001,BELLO,NULL,NULL
050880100090100200011907210164,BELLO,NULL,NULL
050880100090100200011907030247,BELLO,NULL,NULL
050880100090100200011907050346,BELLO,NULL,NULL
050880100090100200011907020527,BELLO,NULL,NULL
052120001000000010503000000000,COPACABANA,VEREDA QUEBRADA ARRIBA,8117480
052120001000000010503000000000,COPACABANA,VEREDA QUEBRADA ARRIBA,8117480
050880100090100200029902010395,BELLO,NULL,NULL
050880100090200130081901130130,BELLO,NULL,NULL
050880100090200130081901210229,BELLO,NULL,NULL
050880100090200130081901230255,BELLO,NULL,NULL
050880100090100200011901010115,BELLO,AV 26 N 52-200 SO 3 CU 61 TO 8,147004
050880100090200110004902000010,BELLO,AV 10 N 52-80 BG 32,21353397
052120001000000010503000000000,COPACABANA,VEREDA QUEBRADA ARRIBA,8117480
052120001000000010506000000000,COPACABANA,LO 7,8117483
052120001000000010506000000000,COPACABANA,LO 7,8117483
050880100090400010006000000000,BELLO,NULL,NULL
050880100090100180011901010002,BELLO,NULL,NULL
050880100090300020005901010001,BELLO,NULL,NULL
050880100090300010008901010002,BELLO,NULL,NULL
050880100090300080001901010001,BELLO,NULL,NULL
050880100090300080007901010004,BELLO,NULL,NULL
050880100090300070001901010003,BELLO,NULL,NULL
050880100090300070004901010004,BELLO,NULL,NULL
050880100090200080002701000059,BELLO,NULL,NULL
050880100090200080003701000182,BELLO,NULL,NULL
050880100090200130081903100116,BELLO,NULL,NULL
050880100090100200029904010417,BELLO,NULL,NULL
050880100090100200029904010423,BELLO,NULL,NULL
050880100090200130081903060062,BELLO,AV 14 N 53-30 TO 2 AP 618 PI 6,400004284
050880100090100200029903020490,BELLO,AV 26 N 52-140 PA 02164 PI 2,400033378
050880100090100200029903190278,BELLO,AV 26 N 52-140 CU 1924 PI 19,400033166
050880100090100200029903070020,BELLO,AV 26 N 52-140 AP 0714 PI 7,400032908
050880100090100200029903310363,BELLO,AV 26 N 52-140 CU 3125 PI 31,400033251
050880100090300110005000000000,BELLO,DG 57 N 19-109 IE NAVARRA SEDE EL TREBOL,3200616
050880100090100200029904030522,BELLO,NULL,NULL
050880100090100210007901180003,BELLO,NULL,NULL
050880100090100210007901230006,BELLO,NULL,NULL
050880100090100210007902080008,BELLO,NULL,NULL
050880100090100210007902250006,BELLO,NULL,NULL
050880100090100210007903010008,BELLO,NULL,NULL
050880100090300110052901040006,BELLO,NULL,NULL
050880100090300110052901080001,BELLO,NULL,NULL
050880100090300110054903060008,BELLO,NULL,NULL
050880100090300110055901200005,BELLO,NULL,NULL
050880100090300110056901010137,BELLO,NULL,NULL
050880100090300110056901090910,BELLO,NULL,NULL
050880100090300110056902060005,BELLO,NULL,NULL
050880100090300110056902070003,BELLO,NULL,NULL
050880100090300110056902080003,BELLO,NULL,NULL
050880100090100200011904020324,BELLO,NULL,NULL
050880100090100200011904050145,BELLO,NULL,NULL
050880100090100200011904050186,BELLO,NULL,NULL
050880100090200080004701000011,BELLO,NULL,NULL
050880100090100200011904040221,BELLO,NULL,NULL
050880100090100200011903030318,BELLO,NULL,NULL
050880100090300110036800000028,BELLO,AV 17 N57-31 LT28,400121603
050880100090100200011904050209,BELLO,AV 26 N 52-200 SO5 TO9 CU 119,5584593
052120001000000010563000000000,COPACABANA,S.D,8117538
050880100090100200011904190669,BELLO,NULL,NULL
050880100090100200025901220181,BELLO,NULL,NULL
050880100090100200025901290271,BELLO,NULL,NULL
050880100090100200025901290416,BELLO,NULL,NULL
050880100090200130081901040024,BELLO,NULL,NULL
050880100090100200011905080976,BELLO,NULL,NULL
050880100090100200011901010424,BELLO,NULL,NULL
05088010009030008P019200000000,BELLO,NULL,NULL
050880100090100200011901061046,BELLO,NULL,NULL
050880100090100200011901110025,BELLO,NULL,NULL
050880100090100200011901020148,BELLO,NULL,NULL
050880100090100200011901020163,BELLO,NULL,NULL
05088010009020012P091200000000,BELLO,NULL,NULL
05088010009020012P107200000000,BELLO,NULL,NULL
05088010009020011P014901010001,BELLO,NULL,NULL
050880100090100200011901010322,BELLO,NULL,NULL
050880100090100200015903191185,BELLO,NULL,NULL
050880100090100200011902060045,BELLO,NULL,NULL
050880100090100200011903040356,BELLO,NULL,NULL
052120001000000010564000000000,COPACABANA,VEREDA QUEBRADA ARRIBA,8117539
052120001000000010564000000000,COPACABANA,VEREDA QUEBRADA ARRIBA,8117539
050880100090300110025903020128,BELLO,NULL,NULL
050880100090300110025903040137,BELLO,NULL,NULL
050880100090100200015902050624,BELLO,NULL,NULL
050880100090100200015902070779,BELLO,NULL,NULL
050880100090100200015902070821,BELLO,NULL,NULL
050880100090100200015902070847,BELLO,NULL,NULL
050880100090100200015901211017,BELLO,NULL,NULL
050880100090100200015902010391,BELLO,NULL,NULL
050880100090100200015901170319,BELLO,NULL,NULL
050880100090100210003000000000,BELLO,NULL,NULL
050880100090100200015901220360,BELLO,NULL,NULL
050880100090100200011907090071,BELLO,NULL,NULL
050880100090100200011907230183,BELLO,NULL,NULL
050880100090200080004701000030,BELLO,NULL,NULL
050880100090100200011907030395,BELLO,NULL,NULL
050880100090100200011907010484,BELLO,AV 26 N 52-200 TO2 SO 1 PA 5224,1446977
050880100090100200011907030250,BELLO,AV 26 N 52-200 TO2 SO3 CU 73,1446743
050880100090300110025902060117,BELLO,DG 58 N 19A-26 PI 4 TO 6 AP N 424,12143912
050880100090100200011901010080,BELLO,NULL,NULL
050880100090100200011901010098,BELLO,NULL,NULL
050880100090100200011901010118,BELLO,NULL,NULL
050880100090200080008701000531,BELLO,NULL,NULL
050880100090100200011906010362,BELLO,AV 26 N 52-200 SO 1 TO1 CU 200,21359590
050880100090100200029901210526,BELLO,NULL,NULL
050880100090300110025901010020,BELLO,DG 58 N 19 A-26 PA N 44,1494675
050880100090100200029902080203,BELLO,NULL,NULL
050880100090300110025901010086,BELLO,DG 58 N 19 A-26 PA MT N 110,1494741
050880100090100200011906060398,BELLO,NULL,NULL
050880100090200130081901040027,BELLO,NULL,NULL
050880100090200130081901110102,BELLO,NULL,NULL
050880100090200130081901120122,BELLO,NULL,NULL
050880100090200130081901200215,BELLO,NULL,NULL
050880100090200150004000000000,BELLO,NULL,NULL
050880100090100010014901010001,BELLO,NULL,NULL
050880100090100040010901010003,BELLO,NULL,NULL
050880100090100070002901010001,BELLO,NULL,NULL
050880100090200080003701000488,BELLO,NULL,NULL
052120001000000010564000000000,COPACABANA,VEREDA QUEBRADA ARRIBA,8117539
050880100090100110015901010004,BELLO,NULL,NULL
050880100090100180011901010001,BELLO,NULL,NULL
050880100090300050003901010001,BELLO,NULL,NULL
050880100090300110025901010149,BELLO,DG 58 N 19 A-26 PA N 289,1494804
050880100090300030003901010001,BELLO,NULL,NULL
050880100090300010004901010002,BELLO,NULL,NULL
050880100090300070007901010003,BELLO,NULL,NULL
050880100090300070009901010002,BELLO,NULL,NULL
050880100090200080017000000000,BELLO,NULL,NULL
050880100090200080002701000067,BELLO,NULL,NULL
050880100090200080002701000098,BELLO,NULL,NULL
050880100090200080002701000297,BELLO,NULL,NULL
050880100090200080002701000305,BELLO,NULL,NULL
050880100090200080002701000365,BELLO,NULL,NULL
050880100090200080002705000212,BELLO,NULL,NULL
050880100090200080003701000120,BELLO,NULL,NULL
050880100090200080003701000626,BELLO,NULL,NULL
050880100090200080003701000963,BELLO,NULL,NULL
050880100090200080003701001305,BELLO,NULL,NULL
050880100090200080003701000062,BELLO,NULL,NULL
050880100090200080003701000185,BELLO,NULL,NULL
050880100090200080003701000238,BELLO,NULL,NULL
050880100090200080003701000358,BELLO,NULL,NULL
050880100090200080003701000652,BELLO,NULL,NULL
050880100090200100004000000000,BELLO,NULL,NULL
052120001000000010630000000000,COPACABANA,VRD QUEBRADA ARRIBA,12261989
050880100090200080008701000901,BELLO,NULL,NULL
050880100090100200029903020508,BELLO,AV 26 N 52-140 PA 02198 PI 2,400033396
050880100090100200029903010401,BELLO,AV 26 N 52-140 PA 99150 SO,400033289
052120001000000010630000000000,COPACABANA,VRD QUEBRADA ARRIBA,12261989
050880100090100200029904060184,BELLO,NULL,NULL
050880100090100200029904020448,BELLO,NULL,NULL
052120001000000010630000000000,COPACABANA,VRD QUEBRADA ARRIBA,12261989
050880100090300110017901010190,BELLO,NULL,NULL
050880100090100200011904040307,BELLO,AV 26 N 52-200 SO4 TO9 PA 3230,5575294
050880100090300110036800000120,BELLO,NULL,NULL
050880100090100210007903040005,BELLO,NULL,NULL
050880100090300110053902050010,BELLO,NULL,NULL
050880100090300110054901020265,BELLO,NULL,NULL
050880100090300110054901030303,BELLO,NULL,NULL
050880100090300110054901060602,BELLO,NULL,NULL
050880100090300110054901060616,BELLO,NULL,NULL
050880100090300110054903010007,BELLO,NULL,NULL
050880100090300110055901010002,BELLO,NULL,NULL
050880100090300110056901050552,BELLO,NULL,NULL
050880100090300110056902110005,BELLO,NULL,NULL
050880100090300110056902150004,BELLO,NULL,NULL
050880100090100200011904050204,BELLO,NULL,NULL
050880100090100200011904060071,BELLO,NULL,NULL
050880100090100200025901190153,BELLO,NULL,NULL
050880100090200080008701000939,BELLO,NULL,NULL
050880100090100200029904030463,BELLO,AV 26 N 52-140 PA 03040 PI 3,400093199
050880100090100200025901270225,BELLO,DG 52 N 20-150 PI 27 AP 2706,5640806
050880100090100200011904250731,BELLO,NULL,NULL
050880100090100200011905051251,BELLO,AV 26 N 52-200 SO5 TO6 PA 1009 CU 12,5686498
050880100090100200011904220754,BELLO,NULL,NULL
050880100090100200011905011313,BELLO,NULL,NULL
050880100090100200011901970123,BELLO,NULL,NULL
050880100090300110025901060388,BELLO,NULL,NULL
05088010009020012P111200000000,BELLO,NULL,NULL
050880100090100200015903141152,BELLO,NULL,NULL
050880100090100200011903010204,BELLO,NULL,NULL
050880100090100200011903040326,BELLO,NULL,NULL
050880100090300110025902070118,BELLO,NULL,NULL
050880100090100200029902010411,BELLO,AV 26 N 52-140 PA 99121,1512158
050880100090300110025904070175,BELLO,NULL,NULL
050880100090100200015901211020,BELLO,NULL,NULL
050880100090100200015902010392,BELLO,NULL,NULL
050880100090100200015901080063,BELLO,NULL,NULL
050880100090200080008701001009,BELLO,NULL,NULL
050880100090100200015901220171,BELLO,NULL,NULL
050880100090100200015902040504,BELLO,NULL,NULL
050880100090100200015902040514,BELLO,NULL,NULL
050880100090100200011907230179,BELLO,NULL,NULL
050880100090100200011907250197,BELLO,NULL,NULL
050880100090100200011907020444,BELLO,NULL,NULL
050880100090100200011901010008,BELLO,NULL,NULL
050880100090100200011901010061,BELLO,NULL,NULL
050880100090100200029901180086,BELLO,NULL,NULL
050880100090300110025901010220,BELLO,DG 58 N 19 A-26 PA MT N 360,1494875
050880100090300110025901070333,BELLO,DG 58 N 19 A-26 AP 505 PI 5 TO 2,1494988
050880100090100200029901290151,BELLO,AV 26 N 52-140 AP 2901,1496701
050880100090200140028901010004,BELLO,NULL,NULL
050880100090200130081901160169,BELLO,NULL,NULL
050880100090200130081901180196,BELLO,NULL,NULL
050880002000000040103005010001,BELLO,NULL,NULL
050880100090200110004902000013,BELLO,AV 10 N 52-80 BG 35,21353581
050880100090200130081901190207,BELLO,NULL,NULL
050880100090200100001000000000,BELLO,NULL,NULL
050880100090400010020000000000,BELLO,NULL,NULL
050880100090400010026000000000,BELLO,NULL,NULL
050880100090400010029000000000,BELLO,NULL,NULL
050880100090400020002000000000,BELLO,NULL,NULL
050880100090200130041901010001,BELLO,NULL,NULL
050880100090200140008901010001,BELLO,NULL,NULL
050880100090100010012901010002,BELLO,NULL,NULL
050880100090100020002901010003,BELLO,NULL,NULL
050880100090100100018901010002,BELLO,AV 20A N 57AA-19 AP 201,3240299
050880100090100020004901010004,BELLO,NULL,NULL
050880100090100030001901010001,BELLO,NULL,NULL
050880100090100070010901010001,BELLO,NULL,NULL
050880100090100110015901010003,BELLO,NULL,NULL
050880100090100120019901010003,BELLO,NULL,NULL
050880100090100130001901010004,BELLO,NULL,NULL
050880100090100140005901010001,BELLO,NULL,NULL
050880100090100150008901010003,BELLO,NULL,NULL
050880100090300040004901010003,BELLO,NULL,NULL
050880100090300020008901010001,BELLO,NULL,NULL
050880100090300010001901010004,BELLO,NULL,NULL
050880100090300090001901010004,BELLO,NULL,NULL
050880100090300080006901010004,BELLO,NULL,NULL
050880100090300070001901010001,BELLO,NULL,NULL
050880100090300060005901010001,BELLO,NULL,NULL
050880100090200080003701000685,BELLO,NULL,NULL
050880100090200080003701000115,BELLO,NULL,NULL
050880100090200080003701000152,BELLO,NULL,NULL
050880100090200080003701000221,BELLO,NULL,NULL
050880100090200080003701000374,BELLO,NULL,NULL
050880100090200080003701000424,BELLO,NULL,NULL
050880100090200080003701000454,BELLO,NULL,NULL
050880100090200080003701000877,BELLO,NULL,NULL
